Year,Street,Cross Reference,AADT,Total Coll,Prop Damage Coll,Total Injury Coll,Major Injury Coll,Minor Injury Coll,Fatal Coll,# of Injuries,# of Fatalities,Collision Rate,Prop Damage Rate,Injury Coll Rate,Minor Inj Rate,Major Inj Rate,Fatal Coll Rate,HSIP Safety Index
2008,"DUBEN AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",36500,18,12,6,0,6,0,11,0,1.34,0.9,0.44,0.44,0,0,0.71
2008,"E STREET, ANCHORAGE","WEST 10TH AVENUE, ANCHORAGE",6000,2,2,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0.51
2008,"E STREET, ANCHORAGE","WEST 15TH AVENUE, ANCHORAGE",15700,6,5,1,0,1,0,2,0,1.04,0.87,0.17,0.17,0,0,0.47
2008,"E STREET, ANCHORAGE","WEST 17TH AVENUE, ANCHORAGE",5100,5,3,2,1,1,0,2,0,2.69,1.61,1.08,0.54,0.54,0,1.5
2008,"E STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",11300,4,2,2,0,2,0,3,0,0.96,0.48,0.48,0.48,0,0,0.4
2008,"E STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",8400,4,3,1,0,1,0,1,0,1.31,0.98,0.33,0.33,0,0,0.56
2008,"E STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",14900,4,3,1,0,1,0,1,0,0.73,0.55,0.18,0.18,0,0,0.35
2008,"E STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",14500,7,6,1,0,1,0,1,0,1.32,1.13,0.19,0.19,0,0,0.63
2008,"E STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",4400,4,4,0,0,0,0,0,0,2.48,2.48,0,0,0,0,1.37
2008,"E STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",16100,3,1,2,1,1,0,4,0,0.51,0.17,0.34,0.17,0.17,0,0.23
2008,"EAGLE RIVER ROAD, EAGLE RIVER","EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER",20400,12,9,3,0,3,0,4,0,1.6,1.2,0.4,0.4,0,0,0.76
2008,"EAGLE RIVER ROAD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER",27000,10,7,3,0,3,0,3,0,1,0.7,0.3,0.3,0,0,0.57
2008,"EAGLE STREET, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",8700,5,3,2,1,1,0,7,0,1.56,0.94,0.62,0.31,0.31,0,1.14
2008,"EAGLE STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",19500,6,4,2,0,2,0,3,0,0.84,0.56,0.28,0.28,0,0,0.79
2008,"EAGLE STREET, ANCHORAGE","EAST FIREWEED LANE, ANCHORAGE",12700,3,2,1,0,1,0,1,0,0.66,0.44,0.22,0.22,0,0,0.47
2008,"EAGLE STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",24800,3,2,1,1,0,0,1,0,0.33,0.22,0.11,0,0.11,0,0
2008,"EAST 100TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",19400,5,3,2,0,2,0,2,0,0.7,0.42,0.28,0.28,0,0,0.38
2008,"EAST 10TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",17000,2,1,1,0,1,0,1,0,0.32,0.16,0.16,0.16,0,0,0.29
2008,"EAST 11TH COURT, ANCHORAGE","MULDOON ROAD, ANCHORAGE",34300,5,4,1,0,1,0,3,0,0.4,0.32,0.08,0.08,0,0,0.43
2008,"EAST 12TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",800,8,7,1,0,1,0,1,0,27.33,23.91,3.42,3.42,0,0,6.09
2008,"EAST 12TH COURT, ANCHORAGE","MULDOON ROAD, ANCHORAGE",38900,20,16,4,1,3,0,5,0,1.4,1.12,0.28,0.21,0.07,0,0.86
2008,"EAST 135TH AVENUE, ANCHORAGE","ELMORE ROAD, ANCHORAGE",1700,1,1,0,0,0,0,0,0,1.61,1.61,0,0,0,0,0
2008,"EAST 13TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",24600,15,11,4,0,4,0,5,0,1.66,1.22,0.44,0.44,0,0,0.93
2008,"EAST 13TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",24300,4,3,1,0,1,0,2,0,0.45,0.34,0.11,0.11,0,0,0.25
2008,"EAST 14TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",23200,2,2,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0.23
2008,"EAST 15TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",40200,20,16,4,0,4,0,6,0,1.36,1.09,0.27,0.27,0,0,0.83
2008,"EAST 15TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",50100,29,19,10,0,10,0,14,0,1.58,1.04,0.54,0.54,0,0,1
2008,"EAST 15TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",27900,17,14,3,0,3,0,6,0,1.66,1.37,0.29,0.29,0,0,0.84
2008,"EAST 15TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",37900,34,27,7,1,6,0,8,0,2.44,1.94,0.5,0.43,0.07,0,1.3
2008,"EAST 15TH AVENUE, ANCHORAGE","MEDFRA STREET, ANCHORAGE",28000,14,8,5,1,4,1,12,1,1.37,0.78,0.49,0.39,0.1,0.1,0.69
2008,"EAST 15TH AVENUE, ANCHORAGE","SITKA STREET, ANCHORAGE",26300,14,10,4,2,2,0,12,0,1.45,1.04,0.41,0.21,0.2,0,0
2008,"EAST 1ST AVENUE, ANCHORAGE","POST ROAD, ANCHORAGE",11900,3,0,3,1,2,0,3,0,0.69,0,0.69,0.46,0.23,0,0.48
2008,"EAST 20TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",56000,15,10,5,1,4,0,6,0,0.74,0.49,0.25,0.2,0.05,0,0
2008,"EAST 20TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",22100,12,10,2,0,2,0,6,0,1.48,1.24,0.24,0.24,0,0,0.72
2008,"EAST 20TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE (SOUTH SIDE)",33700,7,3,3,0,3,1,7,1,0.56,0.24,0.24,0.24,0,0.08,0.29
2008,"EAST 20TH AVENUE, ANCHORAGE","SUNRISE DRIVE, ANCHORAGE",2300,2,2,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0.92
2008,"EAST 32ND AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",26700,10,7,3,0,3,0,4,0,1.02,0.72,0.3,0.3,0,0,0.58
2008,"EAST 34TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",9400,5,2,3,0,3,0,4,0,1.45,0.58,0.87,0.87,0,0,0.95
2008,"EAST 36TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",43900,39,32,7,0,7,0,11,0,2.42,1.99,0.43,0.43,0,0,1.31
2008,"EAST 36TH AVENUE, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",23000,9,6,3,0,3,0,3,0,1.07,0.71,0.36,0.36,0,0,0.6
2008,"EAST 36TH AVENUE, ANCHORAGE","MACINNES STREET, ANCHORAGE",19300,3,3,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0.4
2008,"EAST 36TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",25400,3,1,2,1,1,0,3,0,0.33,0.11,0.22,0.11,0.11,0,0.16
2008,"EAST 36TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",33800,18,13,5,0,5,0,13,0,1.45,1.05,0.4,0.4,0,0,0.75
2008,"EAST 36TH AVENUE, ANCHORAGE","RHONE CIRCLE, ANCHORAGE",21000,9,6,3,0,3,0,5,0,1.17,0.78,0.39,0.39,0,0,0.97
2008,"EAST 36TH AVENUE, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",72600,51,35,16,1,15,0,24,0,1.93,1.32,0.61,0.57,0.04,0,1.11
2008,"EAST 3RD AVENUE, ANCHORAGE","EAGLE STREET, ANCHORAGE",9200,1,1,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.13
2008,"EAST 3RD AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",8600,13,10,3,0,3,0,5,0,4.12,3.17,0.95,0.95,0,0,2.99
2008,"EAST 3RD AVENUE, ANCHORAGE","POST ROAD, ANCHORAGE",18900,10,7,2,0,2,1,2,1,1.43,1.01,0.28,0.28,0,0.14,0.77
2008,"EAST 3RD AVENUE, ANCHORAGE","REEVE BOULEVARD, ANCHORAGE",47800,11,7,4,0,4,0,5,0,0.63,0.4,0.23,0.23,0,0,0.34
2008,"EAST 42ND AVENUE, ANCHORAGE","FOLKER STREET, ANCHORAGE",5200,1,1,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0.3
2008,"EAST 42ND AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",23100,11,5,5,0,5,1,5,1,1.3,0.59,0.59,0.59,0,0.12,1.1
2008,"EAST 42ND AVENUE, ANCHORAGE","LAUREL STREET, ANCHORAGE",6300,1,1,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0.26
2008,"EAST 4TH AVENUE, ANCHORAGE","CORDOVA STREET, ANCHORAGE",8300,3,2,1,0,1,0,1,0,0.99,0.66,0.33,0.33,0,0,0.42
2008,"EAST 4TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",14900,6,6,0,0,0,0,0,0,1.1,1.1,0,0,0,0,0.53
2008,"EAST 4TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",19000,11,11,0,0,0,0,0,0,1.59,1.59,0,0,0,0,0.8
2008,"EAST 5TH AVENUE, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",45000,7,5,2,0,2,0,3,0,0.42,0.3,0.12,0.12,0,0,0
2008,"EAST 5TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",36700,25,18,7,0,7,0,11,0,1.86,1.34,0.52,0.52,0,0,1.07
2008,"EAST 5TH AVENUE, ANCHORAGE","HYDER STREET, ANCHORAGE",30300,5,4,1,0,1,0,1,0,0.45,0.36,0.09,0.09,0,0,0.45
2008,"EAST 5TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",35300,20,12,8,1,7,0,12,0,1.54,0.92,0.62,0.54,0.08,0,0.88
2008,"EAST 5TH AVENUE, ANCHORAGE","JUNEAU STREET, ANCHORAGE",24100,3,2,1,0,1,0,1,0,0.34,0.23,0.11,0.11,0,0,0.34
2008,"EAST 5TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",23900,18,14,4,0,4,0,9,0,2.05,1.6,0.45,0.45,0,0,1.01
2008,"EAST 5TH AVENUE, ANCHORAGE","REEVE BOULEVARD, ANCHORAGE",46700,14,10,4,0,4,0,9,0,0.83,0.59,0.24,0.24,0,0,0.45
2008,"EAST 5TH AVENUE, ANCHORAGE","SITKA STREET, ANCHORAGE",42200,7,5,2,0,2,0,3,0,0.45,0.32,0.13,0.13,0,0,0
2008,"EAST 68TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",38000,24,17,7,1,6,0,9,0,1.72,1.22,0.5,0.43,0.07,0,0.91
2008,"EAST 68TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",21700,3,2,1,0,1,0,1,0,0.38,0.25,0.13,0.13,0,0,0.32
2008,"EAST 6TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",33100,23,13,10,1,9,0,19,0,1.89,1.07,0.82,0.74,0.08,0,1.07
2008,"EAST 6TH AVENUE, ANCHORAGE","INGRA STREET, ANCHORAGE",32900,23,16,6,1,5,1,9,1,1.91,1.33,0.5,0.42,0.08,0.08,1.08
2008,"EAST 6TH AVENUE, ANCHORAGE","JUNEAU STREET, ANCHORAGE",24200,2,1,1,0,1,0,2,0,0.22,0.11,0.11,0.11,0,0,0.23
2008,"EAST 6TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",26000,6,5,1,0,1,0,1,0,0.64,0.53,0.11,0.11,0,0,0.36
2008,"EAST 6TH AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",37600,21,16,5,0,5,0,8,0,1.52,1.16,0.36,0.36,0,0,0.81
2008,"EAST 6TH AVENUE, ANCHORAGE","PINE STREET, ANCHORAGE",3400,1,0,1,0,1,0,2,0,0.8,0,0.8,0.8,0,0,0.38
2008,"EAST 72ND AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",21100,5,5,0,0,0,0,0,0,0.65,0.65,0,0,0,0,0.31
2008,"EAST 76TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",26200,11,6,5,0,5,0,7,0,1.14,0.62,0.52,0.52,0,0,0.57
2008,"EAST 80TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",21300,9,6,3,0,3,0,4,0,1.16,0.77,0.39,0.39,0,0,0.63
2008,"EAST 82ND AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",12500,5,2,3,0,3,0,5,0,1.1,0.44,0.66,0.66,0,0,0.9
2008,"EAST 84TH AVENUE, ANCHORAGE","ELMORE ROAD, ANCHORAGE",11700,3,2,1,0,1,0,2,0,0.7,0.47,0.23,0.23,0,0,0.56
2008,"EAST 84TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",26700,10,5,5,0,5,0,6,0,1.02,0.51,0.51,0.51,0,0,0.59
2008,"EAST 88TH AVENUE, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",28600,10,8,2,1,1,0,5,0,0.96,0.76,0.2,0.1,0.1,0,0.48
2008,"EAST 88TH AVENUE, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",37100,22,16,6,0,6,0,8,0,1.62,1.18,0.44,0.44,0,0,0.86
2008,"EAST 88TH AVENUE, ANCHORAGE","TOLOFF STREET, ANCHORAGE",10900,2,2,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.2
2008,"EAST 9TH AVENUE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",25700,9,7,2,0,2,0,4,0,0.96,0.75,0.21,0.21,0,0,0.54
2008,"EAST 9TH AVENUE, ANCHORAGE","KARLUK STREET, ANCHORAGE",5800,1,1,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0.28
2008,"EAST BENSON BOULEVARD, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",24500,11,9,2,1,1,0,2,0,1.22,1,0.22,0.11,0.11,0,0.69
2008,"EAST BLUFF DRIVE, ANCHORAGE","RICHARDSON VISTA ROAD, ANCHORAGE (EAST SIDE)",3800,2,2,0,0,0,0,0,0,1.44,1.44,0,0,0,0,0.75
2008,"EAST DIMOND BOULEVARD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",69000,61,43,18,0,18,0,25,0,2.43,1.71,0.72,0.72,0,0,1.39
2008,"EAST DIMOND BOULEVARD, ANCHORAGE","SEWARD W. OFF RAMP AT DIMOND, ANCHORAGE",56100,28,17,11,2,9,0,17,0,1.37,0.83,0.54,0.44,0.1,0,0.88
2008,"EAST DOWLING ROAD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",43600,24,16,8,2,6,0,11,0,1.51,1,0.51,0.38,0.13,0,0.81
2008,"EAST DOWLING ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",40700,24,14,10,0,10,0,12,0,1.62,0.94,0.68,0.68,0,0,0.86
2008,"EAST DOWLING ROAD, ANCHORAGE","PETERSBURG STREET, ANCHORAGE",18400,2,0,2,1,1,0,2,0,0.3,0,0.3,0.15,0.15,0,0.24
2008,"EAST DOWLING ROAD, ANCHORAGE","QUINHAGAK STREET, ANCHORAGE",20200,4,4,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0.52
2008,"EAST DOWLING ROAD, ANCHORAGE","SEWARD EAST RAMP AT DOWLING, ANCHORAGE",28200,49,42,7,0,7,0,8,0,4.75,4.07,0.68,0.68,0,0,0
2008,"EAST DOWLING ROAD, ANCHORAGE","SEWARD WEST RAMP AT DOWLING, ANCHORAGE",26500,36,31,5,0,5,0,6,0,3.71,3.19,0.52,0.52,0,0,0
2008,"EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER","HILAND ROAD, EAGLE RIVER",15200,12,8,4,1,3,0,5,0,2.16,1.44,0.72,0.54,0.18,0,0.96
2008,"EAST EAGLE RIVER LOOP ROAD, EAGLE RIVER","NORTH MONTAGUE LOOP, EAGLE RIVER",14000,3,1,2,0,2,0,4,0,0.59,0.2,0.39,0.39,0,0,0.29
2008,"EAST FIREWEED LANE, ANCHORAGE","CORDOVA STREET, ANCHORAGE (EAST SIDE)",12300,3,2,1,0,1,0,1,0,0.66,0.44,0.22,0.22,0,0,0.54
2008,"EAST FIREWEED LANE, ANCHORAGE","GAMBELL STREET, ANCHORAGE",12600,7,7,0,0,0,0,0,0,1.52,1.52,0,0,0,0,1.26
2008,"EAST FIREWEED LANE, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",55000,29,22,7,0,7,0,9,0,1.44,1.09,0.35,0.35,0,0,0.93
2008,"EAST INTERNATIONAL AIRPORT ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",39900,29,21,8,0,8,0,13,0,1.99,1.44,0.55,0.55,0,0,1.06
2008,"EAST KLATT ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",22100,18,17,1,1,0,0,2,0,2.22,2.1,0.12,0,0.12,0,1.08
2008,"EAST LOOP ROAD, ANCHORAGE","HOLLYWOOD DRIVE, ANCHORAGE",10100,4,4,0,0,0,0,0,0,1.08,1.08,0,0,0,0,0.44
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",70300,52,38,14,2,12,0,21,0,2.03,1.48,0.55,0.47,0.08,0,1.17
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LATOUCHE STREET, ANCHORAGE",28400,19,11,8,0,8,0,14,0,1.82,1.06,0.76,0.76,0,0,1.06
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","LOVEJOY DRIVE, ANCHORAGE",28100,3,1,2,0,2,0,3,0,0.29,0.1,0.19,0.19,0,0,0.3
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","MAPLEWOOD STREET, ANCHORAGE",39800,10,6,4,0,4,0,8,0,0.69,0.41,0.28,0.28,0,0,0.36
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","MULDOON ROAD, ANCHORAGE",34400,28,18,10,0,10,0,13,0,2.23,1.43,0.8,0.8,0,0,1.32
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","NICHOLS STREET, ANCHORAGE",41500,9,3,6,1,5,0,9,0,0.6,0.2,0.4,0.33,0.07,0,0.67
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","PATTERSON STREET, ANCHORAGE",19200,9,8,1,0,1,0,1,0,1.28,1.14,0.14,0.14,0,0,0.6
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","SEWARD HIGHWAY, ANCHORAGE",78600,51,40,11,1,10,0,16,0,1.77,1.39,0.38,0.35,0.03,0,1.2
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","UAA DRIVE, ANCHORAGE",46500,52,36,16,1,15,0,30,0,3.06,2.12,0.94,0.88,0.06,0,1.91
2008,"EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE","WESLEYAN DRIVE, ANCHORAGE",29300,11,7,4,1,3,0,8,0,1.02,0.65,0.37,0.28,0.09,0,0.52
2008,"EAST TUDOR ROAD, ANCHORAGE","DALE STREET, ANCHORAGE",46300,10,7,3,0,3,0,3,0,0.6,0.42,0.18,0.18,0,0,0.69
2008,"EAST TUDOR ROAD, ANCHORAGE","EAU CLAIRE PLACE, ANCHORAGE",47900,6,5,1,0,1,0,1,0,0.34,0.28,0.06,0.06,0,0,0.4
2008,"EAST TUDOR ROAD, ANCHORAGE","ELMORE ROAD, ANCHORAGE",57000,28,18,10,0,10,0,11,0,1.34,0.86,0.48,0.48,0,0,0.75
2008,"EAST TUDOR ROAD, ANCHORAGE","FLORINA STREET, ANCHORAGE",62000,6,5,1,0,1,0,1,0,0.26,0.22,0.04,0.04,0,0,0.32
2008,"EAST TUDOR ROAD, ANCHORAGE","FOLKER STREET, ANCHORAGE",49500,16,11,5,0,5,0,6,0,0.89,0.61,0.28,0.28,0,0,0.89
2008,"EAST TUDOR ROAD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",75800,58,43,15,1,14,0,24,0,2.09,1.55,0.54,0.5,0.04,0,1.22
2008,"EAST TUDOR ROAD, ANCHORAGE","LAUREL STREET, ANCHORAGE",52500,8,5,3,0,3,0,6,0,0.41,0.26,0.15,0.15,0,0,0.42
2008,"EAST TUDOR ROAD, ANCHORAGE","MACINNES STREET, ANCHORAGE",42000,9,7,2,1,1,0,3,0,0.6,0.46,0.14,0.07,0.07,0,0.66
2008,"EAST TUDOR ROAD, ANCHORAGE","OLD SEWARD HIGHWAY, ANCHORAGE",54200,29,21,8,0,8,0,11,0,1.46,1.06,0.4,0.4,0,0,0.81
2008,"EAST TUDOR ROAD, ANCHORAGE","PIPER STREET, ANCHORAGE",49900,26,22,4,0,4,0,5,0,1.43,1.21,0.22,0.22,0,0,0.78
2008,"EAST TUDOR ROAD, ANCHORAGE","SEWARD E. OFF RAMP AT TUDOR, ANCHORAGE",47500,19,11,8,0,8,0,12,0,1.09,0.63,0.46,0.46,0,0,0.68
2008,"EAST TUDOR ROAD, ANCHORAGE","SEWARD W. ON RAMP AT TUDOR, ANCHORAGE",52300,23,14,9,1,8,0,15,0,1.2,0.73,0.47,0.42,0.05,0,0.77
2008,"EAST TUDOR ROAD, ANCHORAGE","TUDOR CENTRE DRIVE, ANCHORAGE (EAST SIDE)",47500,26,20,6,0,6,0,8,0,1.5,1.15,0.35,0.35,0,0,0.94
2008,"EAST TUDOR ROAD, ANCHORAGE","VANCE DRIVE, ANCHORAGE",44400,9,6,3,0,3,0,3,0,0.55,0.37,0.18,0.18,0,0,0.63
2008,"EAST TUDOR ROAD, ANCHORAGE","WRIGHT STREET, ANCHORAGE",53600,17,10,7,1,6,0,10,0,0.86,0.51,0.35,0.3,0.05,0,0.88
2008,"EDWARD STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",2500,3,3,0,0,0,0,0,0,3.28,3.28,0,0,0,0,0
2008,"EIDE STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",23400,2,1,1,0,1,0,1,0,0.24,0.12,0.12,0.12,0,0,0
2008,"EIDE STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",22600,6,4,2,0,2,0,2,0,0.72,0.48,0.24,0.24,0,0,0
2008,"ELMORE ROAD, ANCHORAGE","AMBASSADOR DRIVE, ANCHORAGE",10300,4,3,1,0,1,0,1,0,1.07,0.8,0.27,0.27,0,0,0.82
2008,"ELMORE ROAD, ANCHORAGE","EAST 68TH AVENUE, ANCHORAGE",13000,3,3,0,0,0,0,0,0,0.63,0.63,0,0,0,0,0.31
2008,"ELMORE ROAD, ANCHORAGE","HUFFMAN ROAD, ANCHORAGE",4900,4,3,1,0,1,0,1,0,2.24,1.68,0.56,0.56,0,0,0
2008,"ELMORE ROAD, ANCHORAGE","LORE ROAD, ANCHORAGE",10400,1,1,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0.12
2008,"ELMORE ROAD, ANCHORAGE","O'MALLEY ROAD, ANCHORAGE",12400,3,2,0,0,0,1,3,1,0.66,0.44,0,0,0,0.22,0.48
2008,"ELMORE ROAD, ANCHORAGE","PROVIDENCE DRIVE, ANCHORAGE",16600,4,4,0,0,0,0,0,0,0.66,0.66,0,0,0,0,0.56
2008,"EUREKA STREET, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE",2800,1,1,0,0,0,0,0,0,0.98,0.98,0,0,0,0,0.4
2008,"EUREKA STREET, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",11200,5,4,1,0,1,0,1,0,1.22,0.98,0.24,0.24,0,0,0.97
2008,"F STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",14400,2,2,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0
2008,"F STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",12000,6,4,2,1,1,0,2,0,1.37,0.91,0.46,0.23,0.23,0,0.63
2008,"FAIRBANKS STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",16100,1,0,1,0,1,0,1,0,0.17,0,0.17,0.17,0,0,0.15
2008,"FAIRBANKS STREET, ANCHORAGE","EAST FIREWEED LANE, ANCHORAGE",12700,4,2,2,0,2,0,2,0,0.88,0.44,0.44,0.44,0,0,0.72
2008,"FAIRBANKS STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",26500,5,5,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0
2008,"FISH HATCHERY ROAD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER",5000,9,8,1,0,1,0,1,0,4.92,4.37,0.55,0.55,0,0,0
2008,"FOREST PARK DRIVE, ANCHORAGE","ARLINGTON NORTH DRIVE, ANCHORAGE",3900,2,2,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0.7
2008,"FOREST PARK DRIVE, ANCHORAGE","BELMONT DRIVE, ANCHORAGE",3000,1,1,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0.4
2008,"FOREST PARK DRIVE, ANCHORAGE","ESQUIRE DRIVE, ANCHORAGE",2700,2,2,0,0,0,0,0,0,2.02,2.02,0,0,0,0,0.86
2008,"FOREST PARK DRIVE, ANCHORAGE","HILLCREST DRIVE, ANCHORAGE",2000,1,1,0,0,0,0,0,0,1.37,1.37,0,0,0,0,0.5
2008,"FOREST PARK DRIVE, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",24100,4,2,2,0,2,0,2,0,0.45,0.23,0.22,0.22,0,0,0.23
2008,"G STREET, ANCHORAGE","WEST 10TH AVENUE, ANCHORAGE",2300,1,1,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0.46
2008,"G STREET, ANCHORAGE","WEST 15TH AVENUE, ANCHORAGE",8100,1,0,1,0,1,0,1,0,0.34,0,0.34,0.34,0,0,0.21
2008,"G STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",8400,1,1,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0.14
2008,"G STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",14500,5,2,3,0,3,0,4,0,0.95,0.38,0.57,0.57,0,0,0.45
2008,"G STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",17100,4,4,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0.32
2008,"G STREET, ANCHORAGE","WEST 7TH AVENUE, ANCHORAGE",4900,3,3,0,0,0,0,0,0,1.68,1.68,0,0,0,0,0.55
2008,"G STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",3700,2,2,0,0,0,0,0,0,1.48,1.48,0,0,0,0,0.76
